subject,subject_type,relation,object,object_type,confidence,frequency,weight,source_id,source_text
ETH cùng một số token liên quan với tổng giá trị,UNKNOWN,CÓ_GIÁ_TRỊ,"1,46 tỷ USD",UNKNOWN,0.75,1,0.75,3743,"Sàn tiền số bị trộm 1,5 tỷ USD Sàn tiền số Bybit bị hacker tấn công và rút đi 400.000 ETH cùng một số token liên quan vớ"
MWG,ORGANIZATION,TĂNG_TRƯỞNG,tăng 5%,PERCENT,0.699999988079071,1,0.699999988079071,3748,"Thế giới di động, FPT Retail và Digiworld lãi lớn quý đầu năm Báo cáo tài chính quý I/2024 cho thấy, doanh thu công ty c"
DWG đặt mục tiêu doanh thu cao kỷ lục,UNKNOWN,CÓ_GIÁ_TRỊ,23.000 tỷ đồng,UNKNOWN,0.75,1,0.75,3748,"Năm 2024, DWG đặt mục tiêu doanh thu cao kỷ lục đạt 23.000 tỷ đồng và lợi nhuận sau thuế ước đạt 490 tỷ đồng, lần lượt t"
ROX Key,ORGANIZATION,HỢP_TÁC,MSB,ORGANIZATION,0.7996000051498413,1,0.7996000051498413,3754,"Trong khi đó, tỷ lệ cho vay cho các dự án hạ tầng từ hệ thống ngân hàng thương mại hiện mới chiếm khoảng 5 - 7% tổng dư "
MSB,ORGANIZATION,HỢP_TÁC,ROX Key,ORGANIZATION,0.7996000051498413,1,0.7996000051498413,3754,"Trong khi đó, tỷ lệ cho vay cho các dự án hạ tầng từ hệ thống ngân hàng thương mại hiện mới chiếm khoảng 5 - 7% tổng dư "
Hải Long Glass,ORGANIZATION,THUỘC_NGÀNH,xây,INDUSTRY,0.7188000082969666,1,0.7188000082969666,3761,"Với năng lực sản xuất vượt trội cùng uy tín trên thị trường, Công ty TNHH Sản xuất và Thương mại Hải Long - Hải Long Gla"
Facebook mua WhatsApp trong một thỏa thuận bom tấn,UNKNOWN,CÓ_GIÁ_TRỊ,19 tỷ USD,UNKNOWN,0.75,1,0.75,3768,"Chỉ 5 ngày sau, vào ngày 26/4, Durov rời khỏi Nga. Telegram ra đời Tháng 8/2013, hai anh em Durov quyết định tung ra dịc"
FPT,ORGANIZATION,THUỘC_NGÀNH,năng lượng,INDUSTRY,0.7200000286102295,2,1.440000057220459,3770,"Hợp tác này cũng mở ra cơ hội để FPT mở rộng chuyên môn không chỉ trong lĩnh vực năng lượng mà còn sang giáo dục, viễn t"
FPT,ORGANIZATION,CÓ_GIÁ_TRỊ,67 triệu USD,MONEY,0.75,1,0.75,3770,"Hợp tác này cũng mở ra cơ hội để FPT mở rộng chuyên môn không chỉ trong lĩnh vực năng lượng mà còn sang giáo dục, viễn t"
Hợp đồng vàng tương lai tháng 12,UNKNOWN,CÓ_GIÁ_TRỊ,4.078 USD,UNKNOWN,0.75,1,0.75,3777,"Lúc 21h ngày 20/11 (giờ Việt Nam), giá vàng giao ngay ở mức 4.090 USD/ounce. Hợp đồng vàng tương lai tháng 12 đạt 4.078 "
Hà Văn,PERSON,LÃNH_ĐẠO,Hội Nông dân xã Pù,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,3785,"Không chỉ dừng lại ở sản xuất, vườn cam của ông Hiên còn trở thành điểm tham quan trải nghiệm. Du khách đến du lịch Pù L"
Vàng có thể,UNKNOWN,CÓ_GIÁ_TRỊ,5.000 USD,UNKNOWN,0.75,1,0.75,3792,"Vàng có thể đạt 5.000 USD/ounce (160 triệu đồng/lượng) Tuy nhiên, mức tăng đó chỉ tương ứng với 16%, chậm hơn đáng kể so"
Investment Management dự báo giá vàng sẽ tiếp tục,UNKNOWN,TĂNG_TRƯỞNG,25%,UNKNOWN,0.7,1,0.7,3792,"Aakash Doshi, chiến lược gia trưởng về vàng tại State Street Investment Management dự báo giá vàng sẽ tiếp tục tăng 25% "
MWC 2025,EVENT,XẢY_RA_TẠI,Trung,LOCATION,0.7599999904632568,1,0.7599999904632568,3797,"Trong vài tháng qua, Huawei đã phát hành hai thiết bị quan trọng bên ngoài Trung Quốc: smartphone gập Mate X6 và smartph"
Qua kênh Internet,UNKNOWN,TĂNG_TRƯỞNG,"51,20%",UNKNOWN,0.7,1,0.7,3798,"Theo báo cáo của Ngân hàng Nhà nước (NHNN) về kết quả hoạt động thanh toán không dùng tiền mặt và ngân hàng số, trong 9 "
QR Code,UNKNOWN,TĂNG_TRƯỞNG,"61,63%",UNKNOWN,0.7,1,0.7,3798,"Theo báo cáo của Ngân hàng Nhà nước (NHNN) về kết quả hoạt động thanh toán không dùng tiền mặt và ngân hàng số, trong 9 "
Steve Ballmer,PERSON,LÃNH_ĐẠO,Microsoft,ORGANIZATION,0.8500000238418579,1,0.8500000238418579,3803,"""Anh hai"" Rory là người kín tiếng nhất trong cả ba. Rory sống ở Washington. Bill Gates từng nói muốn trao tặng gần như m"
Jensen Huang,PERSON,LÃNH_ĐẠO,Nvidia,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,3803,"Anh phụ trách nỗ lực chống biến đổi khí hậu, quyên góp tiền cho các tổ chức để giảm thiểu tác động của biến đổi khí hậu."
Thái Đình,PERSON,LÃNH_ĐẠO,Hội NKT thành phố Phủ Lý,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,3805,"Anh Thái Đình Tuấn, Chủ tịch Hội NKT thành phố Phủ Lý chia sẻ: Khó khăn đối với NKT sử dụng công nghệ số là một bộ phận "
Trần Quang,PERSON,LÃNH_ĐẠO,Hội NKT tỉnh Hà Nam,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,3805,"Đặc biệt, nếu muốn đăng ký tài khoản trên mạng xã hội, một số trang web yêu cầu nhập mã (thường được sử dụng trong các b"
VinSpeed,ORGANIZATION,HỢP_TÁC,Vingroup,ORGANIZATION,0.7997999787330627,3,2.399399995803833,4175,"80% số còn lại (không bao gồm chi phí bồi thường, hỗ trợ di dời, tái định cư để giải phóng mặt bằng), VinSpeed đề xuất v"
Vingroup,ORGANIZATION,HỢP_TÁC,VinSpeed,ORGANIZATION,0.7997999787330627,3,2.399399995803833,4175,"80% số còn lại (không bao gồm chi phí bồi thường, hỗ trợ di dời, tái định cư để giải phóng mặt bằng), VinSpeed đề xuất v"
Chỉ vài giờ sau khi hủy bỏ thỏa thuận,UNKNOWN,CÓ_GIÁ_TRỊ,200 triệu USD,UNKNOWN,0.75,1,0.75,3815,Quyết định được đưa ra sau khi Anthropic từ chối cấp quyền truy cập không giới hạn cho quân đội vì lo ngại công nghệ của
Nguyễn Thế,PERSON,LÃNH_ĐẠO,Quản lý chợ đầu mối gia súc gia cầm Ninh,ORGANIZATION,0.8458999991416931,1,0.8458999991416931,3827,"Nhiều ý kiến cho rằng có thể do bệnh dịch tả heo châu Phi bùng phát mạnh, người chăn nuôi vì thế tranh thủ bán ra để chạ"
CMC,ORGANIZATION,HỢP_TÁC,Đại học Bách khoa Hà Nội,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,3830,Doanh nghiệp chính là mắt xích quan trọng để tổ chức sản xuất và đưa các thành quả nghiên cứu đó vào thực tiễn kinh doan
Đại học Bách khoa Hà Nội,ORGANIZATION,HỢP_TÁC,CMC,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,3830,Doanh nghiệp chính là mắt xích quan trọng để tổ chức sản xuất và đưa các thành quả nghiên cứu đó vào thực tiễn kinh doan
Nguyễn Đỗ Lăng,PERSON,LÃNH_ĐẠO,APEC Group,ORGANIZATION,0.8496000170707703,1,0.8496000170707703,3833,"Phát biểu tại sự kiện, ông Nguyễn Đỗ Lăng - Chủ tịch APEC Group - nhấn mạnh: ""Đào tạo đội ngũ giám đốc điều hành không c"
Eximbank,ORGANIZATION,TĂNG_TRƯỞNG,"tăng 19,7%",PERCENT,0.699999988079071,1,0.699999988079071,3835,"dư nợ tín dụng hoàn thành 104% kế hoạch năm, tăng trưởng tín dụng tại Eximbank đến cuối năm 2024 tăng 19,7% so với đầu n"
CASA bình quân,UNKNOWN,TĂNG_TRƯỞNG,"24,8%",UNKNOWN,0.7,1,0.7,3835,"dư nợ tín dụng hoàn thành 104% kế hoạch năm, tăng trưởng tín dụng tại Eximbank đến cuối năm 2024 tăng 19,7% so với đầu n"
Eximbank,ORGANIZATION,CÓ_GIÁ_TRỊ,188 tỷ,MONEY,0.7386999726295471,1,0.7386999726295471,3835,"2025 sẽ không chỉ là năm bản lề mà còn là năm mở ra những cơ hội mới, đưa Eximbank hướng tới một tương lai phát triển bề"
Huy động vốn,UNKNOWN,CÓ_GIÁ_TRỊ,206.000 tỷ đồng,UNKNOWN,0.75,2,1.5,3835,"Huy động vốn đạt 206.000 tỷ đồng, tăng 15,5%; dư nợ tín dụng đạt 195.500 tỷ đồng, tăng 16,2%; Tỷ lệ nợ xấu/dư nợ tín dụn"
miền Bắc,LOCATION,CÓ_GIÁ_TRỊ,328 tỷ,MONEY,0.7495999932289124,1,0.7495999932289124,3835,"Huy động vốn đạt 206.000 tỷ đồng, tăng 15,5%; dư nợ tín dụng đạt 195.500 tỷ đồng, tăng 16,2%; Tỷ lệ nợ xấu/dư nợ tín dụn"
miền Trung,LOCATION,CÓ_GIÁ_TRỊ,256 tỷ đồng,MONEY,0.7498999834060669,1,0.7498999834060669,3835,"Huy động vốn đạt 206.000 tỷ đồng, tăng 15,5%; dư nợ tín dụng đạt 195.500 tỷ đồng, tăng 16,2%; Tỷ lệ nợ xấu/dư nợ tín dụn"
SSI Research,ORGANIZATION,TĂNG_TRƯỞNG,"tăng 18,6%",PERCENT,0.699999988079071,1,0.699999988079071,3837,"Gần đây, Ngân hàng UOB nâng dự báo tăng trưởng GDP của Việt Nam lên 7%, từ mức 6,6%, nhờ kỳ vọng vào sự chuyển biến tích"
Đề nghị,UNKNOWN,CÓ_GIÁ_TRỊ,5 tỷ USD,UNKNOWN,0.75,1,0.75,3843,Đề nghị trị giá 5 tỷ USD và tối hậu thư của Elon Musk Khi Elon Musk biết rằng Apple đang chuẩn bị công bố tính năng kết 
Apple,ORGANIZATION,ĐẦU_TƯ,Globalstar,ORGANIZATION,0.8198999762535095,1,0.8198999762535095,3843,"Năm 2023, họ tiếp tục phản đối việc Globalstar xin phép phóng thêm vệ tinh. SpaceX cáo buộc Globalstar dùng chiêu trò để"
Cao Bằng,LOCATION,CÓ_GIÁ_TRỊ,"2,3 triệu",MONEY,0.7498999834060669,1,0.7498999834060669,3852,"Sau sáp nhập đơn vị hành chính cấp tỉnh, đây cũng là 5 tỉnh, thành phố tập trung nhiều khu công nghiệp lớn nhất ở nước t"
Jackpot với tổng,UNKNOWN,CÓ_GIÁ_TRỊ,78.231.289.000 đồng,UNKNOWN,0.75,2,1.5,3853,Công ty Xổ số Điện toán Việt Nam (Vietlott) thông tin chủ nhân của 2 tấm vé số cùng trúng giải độc đắc Jackpot ở loại hì
MK Vision,ORGANIZATION,HỢP_TÁC,Ambarella,ORGANIZATION,0.7991999983787537,1,0.7991999983787537,3863,"Quan điểm trên của người đứng đầu MK Group đã được hiện thực hóa ngay tại sự kiện, với việc 2 đơn vị thành viên của tập "
Ambarella,ORGANIZATION,HỢP_TÁC,MK Vision,ORGANIZATION,0.7991999983787537,1,0.7991999983787537,3863,"Quan điểm trên của người đứng đầu MK Group đã được hiện thực hóa ngay tại sự kiện, với việc 2 đơn vị thành viên của tập "
Lão Phố Hoàng Kim,ORGANIZATION,CÓ_GIÁ_TRỊ,"14,7 tỷ",MONEY,0.7498999834060669,1,0.7498999834060669,3864,"Chỉ riêng hai cửa hàng đặt tại Beijing SKP đã đạt doanh thu hơn 3 tỷ NDT (khoảng gần 11,6 nghìn tỷ đồng) mỗi năm, với hi"
FPT,ORGANIZATION,CÓ_GIÁ_TRỊ,225 triệu USD,MONEY,0.75,2,1.5,3870,Một câu hỏi đặt ra ở thời điểm này là đối với mảng dịch vụ Công nghệ CNTT mà những doanh nghiệp như FPT đang cung cấp tạ
Trần Hữu,PERSON,LÃNH_ĐẠO,VNPT Technology,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,3870,"Tuy nhiên, một số khách hàng của Rikkeisoft tại Nhật sẽ bị ảnh hưởng. Khi Tổng thống Mỹ áp chính sách thuế mới với các q"
Giá gạo xuất khẩu bình quân 11 tháng năm 2025 ước,UNKNOWN,CÓ_GIÁ_TRỊ,"512,1 USD",UNKNOWN,0.75,1,0.75,3876,"Theo Cục Hải quan, trong 11 tháng vừa qua, nước ta đã xuất khẩu hơn 7,53 triệu tấn gạo, giá trị đạt 3,85 tỷ USD. So với "
Nguyễn Trung Chính,PERSON,LÃNH_ĐẠO,Tập đoàn công nghệ CMC,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,3878,"Về phía CMC, ông Nguyễn Trung Chính - Chủ tịch HĐQT, Chủ tịch điều hành Tập đoàn công nghệ CMC cho biết, CMC và VTV đã c"
Kokuyo,ORGANIZATION,ĐẦU_TƯ,TLAT,ORGANIZATION,0.8159000277519226,2,1.6318000555038452,5511,"Giá trị ước tính của thương vụ lên đến 4.700 tỷ đồng, tương ứng khoảng 82.000 đồng/cổ phiếu. Dự kiến, Kokuyo sẽ hoàn tất"
Campus,ORGANIZATION,HỢP_TÁC,Thiên,ORGANIZATION,0.7894999980926514,1,0.7894999980926514,3881,"Kokuyo là ""ông lớn"" trong lĩnh vực văn phòng phẩm và giải pháp cho doanh nghiệp, có lịch sử hoạt động hơn 100 năm và tại"
Thiên,ORGANIZATION,HỢP_TÁC,Campus,ORGANIZATION,0.7894999980926514,1,0.7894999980926514,3881,"Kokuyo là ""ông lớn"" trong lĩnh vực văn phòng phẩm và giải pháp cho doanh nghiệp, có lịch sử hoạt động hơn 100 năm và tại"
Thiên Long,ORGANIZATION,ĐẦU_TƯ,Nhà sách Phương Nam,ORGANIZATION,0.8198000192642212,1,0.8198000192642212,3881,"9 tháng đầu năm 2025, doanh thu của TLG đạt khoảng 3.240 tỷ đồng, tăng mạnh so với mức 2.921 tỷ đồng cùng kỳ. Lợi nhuận "
Trung Quốc,UNKNOWN,TĂNG_TRƯỞNG,"49,33%",UNKNOWN,0.7,1,0.7,3896,"Thị phần sầu riêng tươi của Thái Lan trong tổng lượng nhập khẩu của Trung Quốc giảm xuống còn 50,39%, thấp hơn mức 52,04"
Vũ Ngọc,PERSON,LÃNH_ĐẠO,Công nghệ và Hợp tác quốc,ORGANIZATION,0.8414000272750854,1,0.8414000272750854,3897,"Đây là dự báo được ông Vũ Ngọc Sơn, Trưởng ban Công nghệ và Hợp tác quốc tế, Hiệp hội An ninh mạng quốc gia đưa ra tại h"
Internet,UNKNOWN,TĂNG_TRƯỞNG,"49,3%",UNKNOWN,0.7,1,0.7,3899,"Theo báo cáo của các đơn vị khám, chữa bệnh, tổng số lượt khám chữa bệnh tại các cơ sở khám chữa bệnh là 559.828 lượt. T"
QR code,UNKNOWN,TĂNG_TRƯỞNG,"653,84%",UNKNOWN,0.7,1,0.7,3899,"qua kênh điện thoại di động tăng 64,7% về số lượng và 32,8% về giá trị; qua phương thức QR code tăng 653,84% về số lượng"
Hai bên đã đặt mục tiêu kim ngạch thương mại,UNKNOWN,CÓ_GIÁ_TRỊ,150 tỷ USD,UNKNOWN,0.75,2,1.5,3901,Hàn Quốc hiện là một trong những đối tác kinh tế hàng đầu của Việt Nam. Hai bên đã đặt mục tiêu kim ngạch thương mại đạt
Nguyễn Tuấn,PERSON,LÃNH_ĐẠO,Công ty Lumi Việt Nam,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,3903,"Đại diện Pavana cũng khẳng định, các doanh nghiệp sản xuất camera trong nước hoàn toàn đủ khả năng đáp ứng yêu cầu của t"
Đồng Nai,LOCATION,CÓ_GIÁ_TRỊ,153 triệu,MONEY,0.75,1,0.75,3907,"Phần mềm đã mang lại nhiều lợi ích tích cực, góp phần tạo thuận lợi cho người chăn nuôi trong quá trình chăm sóc, phòng "
Hồ,PERSON,LÃNH_ĐẠO,Tập đoàn Mai Linh,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,3911,"Từ ngày 13/8, ông Lê Thái Sâm đảm nhiệm vị trí Chủ tịch HĐQT, thay thế ông Phạm Ngọc Vịnh và ông Trương Phương Thành đảm"
Counterpoint Research,ORGANIZATION,TĂNG_TRƯỞNG,"tăng 2,5%",PERCENT,0.699999988079071,1,0.699999988079071,3912,Nhà phân tích Ming Chi Kuo của hãng nghiên cứu TF International Securities nhận định người tiêu dùng Trung Quốc đang ưu 
Huawei,UNKNOWN,TĂNG_TRƯỞNG,"28,5%",UNKNOWN,0.7,1,0.7,3912,Nhà phân tích Ming Chi Kuo của hãng nghiên cứu TF International Securities nhận định người tiêu dùng Trung Quốc đang ưu 
Huawei,ORGANIZATION,TĂNG_TRƯỞNG,tăng 64%,PERCENT,0.699999988079071,1,0.699999988079071,3912,"Trong tháng 3, doanh số di động đạt 20,6 triệu đơn vị, tăng 1,6% so với cùng kỳ năm 2024 nhưng phần lớn do thương hiệu n"
Kim loại quý này đã,UNKNOWN,TĂNG_TRƯỞNG,"0,7%",UNKNOWN,0.7,1,0.7,3916,"Thị trường vàng khép lại tuần với một đợt tăng giá ấn tượng, xóa sạch đà giảm đầu tuần và tiến sát ngưỡng kháng cự quan "
Amazon,ORGANIZATION,CÓ_GIÁ_TRỊ,15 tỷ,MONEY,0.75,1,0.75,3922,OpenAI cho biết sẽ mở rộng thỏa thuận 38 tỷ USD hiện có với Amazon Web Services (AWS) thêm 100 tỷ USD trong 8 năm tới. A
OpenAI,ORGANIZATION,THUỘC_NGÀNH,công nghệ,INDUSTRY,0.7199000120162964,1,0.7199000120162964,3922,"""Chúng tôi tin rằng họ sẽ là một trong những người chiến thắng lớn nhất trong dài hạn. Thỏa thuận hợp tác này sẽ giúp íc"
Nếu thuế suất thuế tiêu thụ đặc biệt,UNKNOWN,TĂNG_TRƯỞNG,30%,UNKNOWN,0.7,1,0.7,3923,"Ông Lê Thanh Tuấn, quản lý salon ô tô trên đường Cộng Hòa (quận Tân Bình, TPHCM), cho biết trên Báo Người Lao Động, một "
Doanh thu,UNKNOWN,CÓ_GIÁ_TRỊ,79 nghìn,UNKNOWN,0.75,2,1.5,3925,Samsung Electronics - nhà sản xuất memory chip và smartphone lớn nhất thế giới - vừa công bố kết quả kinh doanh quý III 
Astronomer,UNKNOWN,CÓ_GIÁ_TRỊ,"17,9 triệu USD",UNKNOWN,0.75,1,0.75,3928,"Astro giúp các nhóm dữ liệu dễ dàng xây dựng, vận hành và quan sát luồng dữ liệu quy mô lớn, hỗ trợ doanh nghiệp triển k"
Apple,ORGANIZATION,CÓ_GIÁ_TRỊ,3.000 USD,MONEY,0.75,1,0.75,3930,"Trong nhiệm kỳ đầu tiên của ông Trump, Apple đã mở rộng cam kết lắp ráp máy tính Mac Pro trị giá 3.000 USD tại Texas. Gầ"
Donald Trump,PERSON,THAM_GIA,Diễn đàn Kinh tế Thế giới,EVENT,0.7300000190734863,1,0.7300000190734863,3931,"Trong tuần 19-23/1, giới đầu tư sẽ đón nhận các thông tin: báo cáo việc làm ADP hàng tuần của Mỹ (20/1), doanh số bán nh"
Sở Khoa học và Công nghệ TPHCM,ORGANIZATION,HỢP_TÁC,Tổng Công ty Bưu điện Việt Nam,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,3938,"Ngày 12/2, Sở Khoa học và Công nghệ TPHCM phối hợp cùng Tổng Công ty Bưu điện Việt Nam (Vietnam Post) và Công ty Cổ phần"
Tổng Công ty Bưu điện Việt Nam,ORGANIZATION,HỢP_TÁC,Sở Khoa học và Công nghệ TPHCM,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,3938,"Ngày 12/2, Sở Khoa học và Công nghệ TPHCM phối hợp cùng Tổng Công ty Bưu điện Việt Nam (Vietnam Post) và Công ty Cổ phần"
Mary,PERSON,LÃNH_ĐẠO,Fed,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,3945,"Trong khi đó, dữ liệu việc làm kém khả quan làm tăng áp lực lên Fed xem xét cắt giảm lãi suất. Lãi suất thấp hơn làm giả"
Matthew,PERSON,LÃNH_ĐẠO,Wedbush,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,3948,"Năng lực AI của những hãng này đều phát triển mạnh, có thể nhờ vào chip H20. Vì vậy, không có lý do gì doanh nghiệp Mỹ k"
Đỗ Văn Biên,PERSON,LÃNH_ĐẠO,Văn phòng Tổng Đại lý Huế 1 &,ORGANIZATION,0.8483999967575073,1,0.8483999967575073,3951,"Tư duy hệ thống và triết lý ""Kiềng ba chân"" tại GenCasa miền Trung Là người con của mảnh đất miền Trung đầy nắng gió, an"
Phạm Thúy Loan,PERSON,LÃNH_ĐẠO,FPT,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,3960,"Về phía FPT, bà Phạm Thúy Loan - Giám đốc Vận hành khối Chính phủ FPT IS, Tập đoàn FPT cũng khẳng định: ""Chúng tôi thấu "
Bộ Nội vụ,ORGANIZATION,THUỘC_NGÀNH,xây dựng,INDUSTRY,0.7199000120162964,1,0.7199000120162964,3960,"FPT cam kết cùng ngành Văn thư - Lưu trữ, Bộ Nội vụ và các Bộ ngành trong xây dựng hệ thống dữ liệu hiện đại, đồng bộ, q"
Qualcomm,ORGANIZATION,LIÊN_QUAN,Việt Nam,LOCATION,0.5,1,0.5,3964,Qualcomm chung tay thúc đẩy hệ sinh thái khởi nghiệp công nghệ tại Việt Nam
Cổ phiếu của hãng bán dẫn lớn nhất thế giới đã,UNKNOWN,TĂNG_TRƯỞNG,120%,UNKNOWN,0.7,1,0.7,3967,"Cho đến đầu tuần này, Giám đốc điều hành Nvidia Jensen Huang đã đứng đầu danh sách tăng tài sản từ đầu năm đến nay. Cổ p"
USD chỉ trong một ngày khi cổ phiếu Meta,UNKNOWN,TĂNG_TRƯỞNG,20%,UNKNOWN,0.7,1,0.7,3967,"Vào tháng 2, nó tăng 28 tỷ USD chỉ trong một ngày khi cổ phiếu Meta tăng 20%. Những điều này giúp Zuckerberg trở thành n"
Nguyễn Ngọc,PERSON,LÃNH_ĐẠO,Hiệp hội Doanh nghiệp TPHCM,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,3968,"Bên lề Lễ Tôn vinh và trao danh hiệu Doanh nghiệp Xanh TPHCM năm 2025, diễn ra tối 22/12, ông Nguyễn Ngọc Hòa, Chủ tịch "
